niveau;infinitif;traduction;regime;preposition;sans_complement;reflechi;temps;phrase_de;phrase_fr;phrase_en
B2;vorantreiben;faire avancer;Akkusativ;;;;Perfekt;Sie hat die Digitalisierung vorangetrieben.;Elle a fait avancer la numérisation.;She drove digitalisation forward.
B2;vorantreiben;faire avancer;Akkusativ;;;;Präteritum;Der Druck trieb die Verhandlungen voran.;La pression a fait avancer les négociations.;The pressure drove the negotiations forward.
B2;vorantreiben;faire avancer;Akkusativ;;;;Konjunktiv II;Mit mehr Geld würden wir den Ausbau vorantreiben.;Avec plus d'argent, nous ferions avancer l'extension.;With more money we would drive the expansion forward.
B2;vorlegen;présenter, soumettre;Akkusativ;;;;Präsens;Die Firma legt morgen die Bilanz vor.;L'entreprise présente demain son bilan.;The company presents its balance sheet tomorrow.
B2;vorlegen;présenter, soumettre;Akkusativ;;;;Perfekt;Er hat alle Unterlagen rechtzeitig vorgelegt.;Il a soumis tous les documents à temps.;He submitted all documents on time.
B2;vorlegen;présenter, soumettre;Akkusativ;;;;Präteritum;Der Ausschuss legte einen Zwischenbericht vor.;La commission a présenté un rapport intermédiaire.;The committee presented an interim report.
B2;vorlegen;présenter, soumettre;Akkusativ;;;;Konjunktiv II;Ich würde zuerst einen Entwurf vorlegen.;Je présenterais d'abord un projet.;I would submit a draft first.
B2;zulassen;autoriser, admettre;Akkusativ;;;;Präsens;Die Schule lässt nur zwanzig Teilnehmer zu.;L'école n'admet que vingt participants.;The school admits only twenty participants.
B2;zulassen;autoriser, admettre;Akkusativ;;;;Perfekt;Man hat das Medikament in Europa zugelassen.;On a autorisé le médicament en Europe.;The medicine was approved in Europe.
B2;zulassen;autoriser, admettre;Akkusativ;;;;Präteritum;Der Text ließ mehrere Deutungen zu.;Le texte admettait plusieurs interprétations.;The text permitted several interpretations.
B2;zulassen;autoriser, admettre;Akkusativ;;;;Konjunktiv II;Ich würde keine Ausnahme zulassen.;Je n'autoriserais aucune exception.;I would permit no exception.
B2;zusichern;garantir, promettre formellement;Akkusativ+Dativ;;;;Präsens;Die Stadt sichert uns die Unterstützung zu.;La ville nous garantit son soutien.;The city assures us of its support.
B2;zusichern;garantir, promettre formellement;Akkusativ+Dativ;;;;Perfekt;Man hat ihm völlige Freiheit zugesichert.;On lui a garanti une entière liberté.;He was assured complete freedom.
B2;zusichern;garantir, promettre formellement;Akkusativ+Dativ;;;;Präteritum;Der Chef sicherte eine Antwort bis Freitag zu.;Le patron a promis une réponse pour vendredi.;The boss assured an answer by Friday.
B2;zusichern;garantir, promettre formellement;Akkusativ+Dativ;;;;Konjunktiv II;Schriftlich würde ich das nicht zusichern.;Je ne le garantirais pas par écrit.;I would not assure that in writing.
B2;anpassen;adapter, ajuster;Akkusativ;an + Akkusativ;;;Präsens;Wir passen das Angebot an die Nachfrage an.;Nous adaptons l'offre à la demande.;We adapt the offering to demand.
B2;anpassen;adapter, ajuster;Akkusativ;an + Akkusativ;;;Perfekt;Sie hat den Text an das Publikum angepasst.;Elle a adapté le texte au public.;She adapted the text to the audience.
B2;anpassen;adapter, ajuster;Akkusativ;an + Akkusativ;;;Präteritum;Die Firma passte die Preise an.;L'entreprise a ajusté les prix.;The company adjusted the prices.
B2;anpassen;adapter, ajuster;Akkusativ;an + Akkusativ;;;Konjunktiv II;Ich würde den Plan an die Realität anpassen.;J'adapterais le plan à la réalité.;I would adapt the plan to reality.
B2;ansiedeln;implanter, installer;Akkusativ;;;;Präsens;Die Region siedelt neue Betriebe an.;La région implante de nouvelles entreprises.;The region is attracting new businesses.
B2;ansiedeln;implanter, installer;Akkusativ;;;;Perfekt;Man hat das Zentrum am Stadtrand angesiedelt.;On a implanté le centre en périphérie.;The centre was located on the outskirts.
B2;ansiedeln;implanter, installer;Akkusativ;;;;Präteritum;Der Roman siedelte die Handlung in Wien an.;Le roman situait l'action à Vienne.;The novel set the plot in Vienna.
B2;ansiedeln;implanter, installer;Akkusativ;;;;Konjunktiv II;Ich würde das Labor näher am Campus ansiedeln.;J'implanterais le laboratoire plus près du campus.;I would locate the lab closer to the campus.
B2;aussagen;témoigner, exprimer;;über + Akkusativ;;;Präsens;Der Zeuge sagt morgen vor Gericht aus.;Le témoin témoigne demain au tribunal.;The witness testifies in court tomorrow.
B2;aussagen;témoigner, exprimer;;über + Akkusativ;;;Perfekt;Die Zahlen haben wenig über die Qualität ausgesagt.;Les chiffres disaient peu de chose sur la qualité.;The figures said little about quality.
B2;aussagen;témoigner, exprimer;;über + Akkusativ;;;Präteritum;Sie sagte unter Eid aus.;Elle a témoigné sous serment.;She testified under oath.
B2;aussagen;témoigner, exprimer;;über + Akkusativ;;;Konjunktiv II;Ohne Anwalt würde ich nicht aussagen.;Sans avocat, je ne témoignerais pas.;Without a lawyer I would not testify.
B2;bedingen;conditionner, entraîner;Akkusativ;;;;Präsens;Der Umbau bedingt eine längere Schließung.;Les travaux entraînent une fermeture prolongée.;The conversion entails a longer closure.
B2;bedingen;conditionner, entraîner;Akkusativ;;;;Perfekt;Die Wetterlage hat die Verspätung bedingt.;La météo a entraîné le retard.;The weather caused the delay.
B2;bedingen;conditionner, entraîner;Akkusativ;;;;Präteritum;Beide Faktoren bedingten einander.;Les deux facteurs se conditionnaient mutuellement.;Both factors conditioned each other.
B2;bedingen;conditionner, entraîner;Akkusativ;;;;Konjunktiv II;Ein Umzug würde viele Änderungen bedingen.;Un déménagement entraînerait beaucoup de changements.;A move would entail many changes.
B2;beteiligen;faire participer, associer;Akkusativ;an + Dativ;;;Präsens;Die Schule beteiligt die Eltern an der Planung.;L'école associe les parents à la planification.;The school involves parents in the planning.
B2;beteiligen;faire participer, associer;Akkusativ;an + Dativ;;;Perfekt;Über hundert Personen haben sich beteiligt.;Plus de cent personnes ont participé.;Over a hundred people took part.
B2;beteiligen;faire participer, associer;Akkusativ;an + Dativ;;;Präteritum;Man beteiligte alle Abteilungen am Projekt.;On a associé tous les services au projet.;All departments were involved in the project.
B2;beteiligen;faire participer, associer;Akkusativ;an + Dativ;;;Konjunktiv II;Ich würde die Betroffenen stärker beteiligen.;J'associerais davantage les personnes concernées.;I would involve those affected more.
B2;betrachten;considérer, observer;Akkusativ;als + Akkusativ;;;Präsens;Wir betrachten das Problem aus zwei Blickwinkeln.;Nous considérons le problème sous deux angles.;We consider the problem from two angles.
B2;betrachten;considérer, observer;Akkusativ;als + Akkusativ;;;Perfekt;Er hat das Bild lange betrachtet.;Il a longuement observé le tableau.;He looked at the painting for a long time.
B2;betrachten;considérer, observer;Akkusativ;als + Akkusativ;;;Präteritum;Man betrachtete ihn als Fachmann.;On le considérait comme un expert.;He was regarded as an expert.
B2;betrachten;considérer, observer;Akkusativ;als + Akkusativ;;;Konjunktiv II;Ich würde das eher als Chance betrachten.;Je considérerais cela plutôt comme une chance.;I would rather regard that as an opportunity.
B2;dämpfen;atténuer, freiner;Akkusativ;;;;Präsens;Die Nachricht dämpft die Stimmung im Team.;La nouvelle atténue l'enthousiasme dans l'équipe.;The news dampens the mood in the team.
B2;dämpfen;atténuer, freiner;Akkusativ;;;;Perfekt;Der Teppich hat den Schall gedämpft.;Le tapis a atténué le bruit.;The carpet dampened the sound.
B2;dämpfen;atténuer, freiner;Akkusativ;;;;Präteritum;Die hohen Preise dämpften die Nachfrage.;Les prix élevés freinaient la demande.;High prices dampened demand.
B2;dämpfen;atténuer, freiner;Akkusativ;;;;Konjunktiv II;Eine Erklärung würde die Kritik dämpfen.;Une explication atténuerait la critique.;An explanation would dampen the criticism.
B2;hemmen;freiner, inhiber;Akkusativ;;;;Präsens;Bürokratie hemmt die Entwicklung kleiner Firmen.;La bureaucratie freine le développement des petites entreprises.;Bureaucracy inhibits the growth of small firms.
B2;hemmen;freiner, inhiber;Akkusativ;;;;Perfekt;Die Kälte hat das Wachstum gehemmt.;Le froid a freiné la croissance.;The cold inhibited the growth.
B2;hemmen;freiner, inhiber;Akkusativ;;;;Präteritum;Angst hemmte ihn beim Sprechen.;La peur l'inhibait quand il parlait.;Fear inhibited him when speaking.
B2;hemmen;freiner, inhiber;Akkusativ;;;;Konjunktiv II;Zu viele Regeln würden die Kreativität hemmen.;Trop de règles freineraient la créativité.;Too many rules would inhibit creativity.
B2;hinauszögern;faire traîner, retarder;Akkusativ;;;;Präsens;Er zögert die Entscheidung immer weiter hinaus.;Il retarde la décision encore et encore.;He keeps delaying the decision.
B2;hinauszögern;faire traîner, retarder;Akkusativ;;;;Perfekt;Man hat den Umzug um ein Jahr hinausgezögert.;On a retardé le déménagement d'un an.;The move was delayed by a year.
B2;hinauszögern;faire traîner, retarder;Akkusativ;;;;Präteritum;Sie zögerte das Gespräch bewusst hinaus.;Elle a délibérément fait traîner l'entretien.;She deliberately dragged out the conversation.
B2;hinauszögern;faire traîner, retarder;Akkusativ;;;;Konjunktiv II;Ich würde die Antwort nicht länger hinauszögern.;Je ne retarderais pas davantage la réponse.;I would not delay the answer any longer.
B2;hinterlegen;déposer (en garantie);Akkusativ;;;;Präsens;Gäste hinterlegen den Schlüssel an der Rezeption.;Les clients déposent la clé à la réception.;Guests leave the key at reception.
B2;hinterlegen;déposer (en garantie);Akkusativ;;;;Perfekt;Wir haben eine Kaution hinterlegt.;Nous avons déposé une caution.;We lodged a deposit.
B2;hinterlegen;déposer (en garantie);Akkusativ;;;;Präteritum;Er hinterlegte seine Nummer beim Portier.;Il a laissé son numéro au concierge.;He left his number with the porter.
B2;hinterlegen;déposer (en garantie);Akkusativ;;;;Konjunktiv II;Ich würde lieber eine Kopie hinterlegen.;Je déposerais plutôt une copie.;I would rather lodge a copy.
B2;sanieren;rénover, assainir;Akkusativ;;;;Präsens;Die Gemeinde saniert das alte Schwimmbad.;La commune rénove l'ancienne piscine.;The municipality is renovating the old pool.
B2;sanieren;rénover, assainir;Akkusativ;;;;Perfekt;Man hat den Betrieb erfolgreich saniert.;On a assaini l'entreprise avec succès.;The business was successfully restructured.
B2;sanieren;rénover, assainir;Akkusativ;;;;Präteritum;Die Stadt sanierte drei Schulen gleichzeitig.;La ville a rénové trois écoles en même temps.;The city renovated three schools at once.
B2;sanieren;rénover, assainir;Akkusativ;;;;Konjunktiv II;Ich würde zuerst das Dach sanieren.;Je rénoverais d'abord le toit.;I would renovate the roof first.
B2;stützen;soutenir, étayer;Akkusativ;;;;Präsens;Die Zahlen stützen unsere Vermutung.;Les chiffres étayent notre supposition.;The figures support our assumption.
B2;stützen;soutenir, étayer;Akkusativ;;;;Perfekt;Der Staat hat die Branche mit Krediten gestützt.;L'État a soutenu le secteur par des crédits.;The state propped up the sector with loans.
B2;stützen;soutenir, étayer;Akkusativ;;;;Präteritum;Zwei Balken stützten das ganze Dach.;Deux poutres soutenaient tout le toit.;Two beams supported the whole roof.
B2;stützen;soutenir, étayer;Akkusativ;;;;Konjunktiv II;Eine zweite Quelle würde die These stützen.;Une deuxième source étayerait la thèse.;A second source would support the thesis.
B2;überwachen;surveiller, contrôler;Akkusativ;;;;Präsens;Kameras überwachen den Eingang rund um die Uhr.;Des caméras surveillent l'entrée 24 heures sur 24.;Cameras monitor the entrance around the clock.
B2;überwachen;surveiller, contrôler;Akkusativ;;;;Perfekt;Ein Arzt hat den Verlauf überwacht.;Un médecin a surveillé l'évolution.;A doctor monitored the progress.
B2;überwachen;surveiller, contrôler;Akkusativ;;;;Präteritum;Die Behörde überwachte die Einhaltung der Regeln.;L'autorité contrôlait le respect des règles.;The authority monitored compliance with the rules.
B2;überwachen;surveiller, contrôler;Akkusativ;;;;Konjunktiv II;Ich würde die Temperatur ständig überwachen.;Je surveillerais la température en permanence.;I would monitor the temperature constantly.
B2;umgehen;contourner, éviter;Akkusativ;;;;Präsens;Die Firma umgeht damit die neuen Auflagen.;L'entreprise contourne ainsi les nouvelles contraintes.;The company thereby circumvents the new requirements.
B2;umgehen;contourner, éviter;Akkusativ;;;;Perfekt;Man hat das Verbot geschickt umgangen.;On a habilement contourné l'interdiction.;The ban was cleverly circumvented.
B2;umgehen;contourner, éviter;Akkusativ;;;;Präteritum;Er umging die Frage mit einem Scherz.;Il a éludé la question par une plaisanterie.;He evaded the question with a joke.
B2;umgehen;contourner, éviter;Akkusativ;;;;Konjunktiv II;Diese Regel würde ich nicht umgehen.;Je ne contournerais pas cette règle.;I would not circumvent this rule.
B2;unterlaufen;échapper (une erreur), se glisser;Dativ;;;;Präsens;Mir unterläuft manchmal ein Tippfehler.;Il m'arrive parfois de faire une faute de frappe.;A typo sometimes slips in for me.
B2;unterlaufen;échapper (une erreur), se glisser;Dativ;;;;Perfekt;Dem Team ist ein schwerer Fehler unterlaufen.;Une grave erreur s'est glissée dans le travail de l'équipe.;A serious mistake slipped past the team.
B2;unterlaufen;échapper (une erreur), se glisser;Dativ;;;;Präteritum;Dem Übersetzer unterlief eine Verwechslung.;Le traducteur a commis une confusion.;The translator made a mix-up.
B2;unterlaufen;échapper (une erreur), se glisser;Dativ;;;;Konjunktiv II;Mit einer Kontrolle würde uns das nicht unterlaufen.;Avec un contrôle, cela ne nous arriverait pas.;With a check that would not slip past us.
B2;verbergen;dissimuler;Akkusativ;;;;Präsens;Sie verbirgt ihre Enttäuschung gut.;Elle dissimule bien sa déception.;She conceals her disappointment well.
B2;verbergen;dissimuler;Akkusativ;;;;Perfekt;Er hat die Wahrheit lange verborgen.;Il a longtemps dissimulé la vérité.;He long concealed the truth.
B2;verbergen;dissimuler;Akkusativ;;;;Präteritum;Der Nebel verbarg das ganze Tal.;Le brouillard dissimulait toute la vallée.;The fog concealed the whole valley.
B2;verbergen;dissimuler;Akkusativ;;;;Konjunktiv II;Ich würde meine Zweifel nicht verbergen.;Je ne dissimulerais pas mes doutes.;I would not conceal my doubts.
B2;verfolgen;poursuivre, suivre;Akkusativ;;;;Präsens;Wir verfolgen die Entwicklung aufmerksam.;Nous suivons l'évolution avec attention.;We follow the development closely.
B2;verfolgen;poursuivre, suivre;Akkusativ;;;;Perfekt;Sie hat dieses Ziel jahrelang verfolgt.;Elle a poursuivi cet objectif pendant des années.;She pursued this goal for years.
B2;verfolgen;poursuivre, suivre;Akkusativ;;;;Präteritum;Die Polizei verfolgte den Wagen bis zur Grenze.;La police a poursuivi la voiture jusqu'à la frontière.;The police pursued the car to the border.
B2;verfolgen;poursuivre, suivre;Akkusativ;;;;Konjunktiv II;Diesen Ansatz würde ich weiter verfolgen.;Je poursuivrais cette approche.;I would pursue this approach further.
B2;vergeben;attribuer, pardonner;Akkusativ+Dativ;;;;Präsens;Die Jury vergibt jedes Jahr drei Preise.;Le jury attribue trois prix chaque année.;The jury awards three prizes every year.
